PREFERENCE_ID,LEARNER_ID,POSITION,JOBTYPE,WORKTYPE,PROVINCE,DURINGWORK_ID,SALARY,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
PREF5AE84F60F33342E4,LNR-202600018,2,5,3,ขอนแก่น,4,34824,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFE5B4BE81AFD84723,LNR-202600019,1,1,2,ปทุมธานี,3,36904,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFF8C3260F4E4C457D,LNR-202600020,4,1,1,เชียงใหม่,4,55103,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFA1B97B58AD124070,LNR-202600021,2,1,1,ปทุมธานี,7,29304,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFE63EFF6D3B0B4E6A,LNR-202600022,1,5,5,เชียงใหม่,3,45870,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF579EBA01E42B46AE,LNR-202600023,3,1,2,กรุงเทพมหานคร,5,43880,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF23C5A78D8DE64729,LNR-202600024,9,1,3,ขอนแก่น,6,67204,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF2A91E058B1154FD2,LNR-202600025,6,1,3,กรุงเทพมหานคร,3,83898,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF39FC6AB621244814,LNR-202600026,2,5,2,ภูเก็ต,7,35590,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF386CBAEF3A7C46A4,LNR-202600027,3,1,3,เชียงใหม่,4,38555,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFDEA1D26570AB4FDB,LNR-202600028,10,1,1,ขอนแก่น,2,95992,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF5E92B0AB549649E2,LNR-202600029,9,1,1,นนทบุรี,3,93110,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFCEB8D4CA2A674722,LNR-202600030,6,3,3,ชลบุรี,5,64064,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF05FE15226C474033,LNR-202600031,7,1,1,สงขลา,3,67155,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF4FAFF46B6B174277,LNR-202600032,1,1,2,นนทบุรี,3,32169,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF67B62798968B416A,LNR-202600033,3,1,3,ชลบุรี,1,52080,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF4CD8A841328241F5,LNR-202600034,1,3,1,ปทุมธานี,2,33692,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFAA72FFBFD9C44760,LNR-202600035,5,1,2,กรุงเทพมหานคร,4,72016,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF49B6921D37054AAB,LNR-202600036,7,1,1,นครราชสีมา,4,64537,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF32043C8BF5BA4842,LNR-202600037,2,3,3,นครราชสีมา,5,42263,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFA41D68F6D99B46B2,LNR-202600038,1,3,3,เชียงใหม่,4,32788,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF3BA1D6B8B4354A9F,LNR-202600039,4,1,1,กรุงเทพมหานคร,5,40101,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF6B3E36BC9E934C21,LNR-202600040,5,1,1,สงขลา,4,51209,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF19CED1BFC1E84030,LNR-202600041,9,1,1,ชลบุรี,1,82106,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF9A05631AB31B486B,LNR-202600042,10,1,3,เชียงใหม่,3,94430,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF04EDECF48F8345F8,LNR-202600043,6,1,2,ชลบุรี,1,56462,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFBB4D75F173FF487F,LNR-202600044,9,1,1,ขอนแก่น,6,94043,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF5E366A68C93C48E1,LNR-202600045,7,1,1,เชียงใหม่,1,78779,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF6C3B19B88E7C4BCF,LNR-202600046,9,3,1,ชลบุรี,6,65674,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFDCBB7F7E815B469D,LNR-202600047,10,1,5,กรุงเทพมหานคร,7,98415,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF53DEDA15CE4E46F4,LNR-202600048,4,5,5,ภูเก็ต,2,51482,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFE05AE194595B4032,LNR-202600049,7,1,1,กรุงเทพมหานคร,6,71097,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF1E1514780A28412D,LNR-202600050,5,1,1,นนทบุรี,1,62010,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF1AF9C37A20E84ECA,LNR-202600051,1,4,2,ชลบุรี,3,47773,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF16547BBD5B814A6A,LNR-202600052,2,1,1,กรุงเทพมหานคร,6,26570,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFE14AF718FBAF49A5,LNR-202600053,10,1,3,กรุงเทพมหานคร,2,80238,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF45C287E8B8F64553,LNR-202600054,5,5,1,ขอนแก่น,5,82055,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF1F315D07B8E24D66,LNR-202600055,6,1,1,ชลบุรี,2,82354,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFF51458F8D7704293,LNR-202600056,3,1,1,ชลบุรี,3,48637,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF65BBEEEB4AF3441C,LNR-202600057,2,1,3,ปทุมธานี,2,41838,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF8D790EEB4DDC4538,LNR-202600058,4,1,2,ชลบุรี,4,61427,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF57DDE0C39A44424B,LNR-202600059,6,1,4,ชลบุรี,5,54997,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF165FF16F9EF441B7,LNR-202600060,5,1,4,ชลบุรี,3,51496,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF4E5DD07FC6B94080,LNR-202600061,4,1,1,ชลบุรี,5,44743,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFEEDF4EBA38BA48F6,LNR-202600062,4,1,3,เชียงใหม่,3,41173,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF015FD513EE2F455A,LNR-202600063,7,1,2,ชลบุรี,5,63667,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFC1156DFE0C0E4C8F,LNR-202600064,7,1,2,กรุงเทพมหานคร,4,89979,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF743BC22773534AA0,LNR-202600065,9,1,2,สงขลา,5,129281,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF1C855632C870472A,LNR-202600066,7,1,3,ชลบุรี,2,68238,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF0798B2C1CFE24FD1,LNR-202600067,1,1,1,ปทุมธานี,7,53250,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF343D49DF36F44CC3,LNR-202600068,10,1,3,กรุงเทพมหานคร,3,118531,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFC707DBBA7043453F,LNR-202600069,7,3,3,นนทบุรี,5,99528,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF862CD5926D154961,LNR-202600070,1,1,3,ขอนแก่น,5,32583,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF1A0A78C2F2A64E3A,LNR-202600071,10,1,3,กรุงเทพมหานคร,2,133997,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF732C9BC46F2A4D6A,LNR-202600072,7,3,3,ปทุมธานี,6,100143,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF4063B9F6C39043D4,LNR-202600073,6,5,3,เชียงใหม่,6,53704,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF9CCA89F2A004408B,LNR-202600074,6,3,3,กรุงเทพมหานคร,6,55294,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFD9F69FE8F36141D9,LNR-202600075,5,1,1,นนทบุรี,6,56428,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFA9C4940919264C5A,LNR-202600076,7,1,3,เชียงใหม่,4,87936,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF6B220A523C5440C7,LNR-202600077,6,1,3,เชียงใหม่,4,92761,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF351CC94740D34DB0,LNR-202600078,8,1,3,เชียงใหม่,3,80189,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFC7B65C64DFFB41B3,LNR-202600079,6,1,3,ปทุมธานี,2,67690,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF2A60CFA5300E4673,LNR-202600080,1,1,3,ชลบุรี,4,45381,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFD7922F6D6E6B451A,LNR-202600081,8,5,1,ชลบุรี,7,67177,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF58AB4DDED2AF410A,LNR-202600082,4,1,5,เชียงใหม่,5,45068,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF3CA6BF5D13E54AA8,LNR-202600083,1,3,1,นนทบุรี,5,37019,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFB89B170CBF174809,LNR-202600084,8,3,2,กรุงเทพมหานคร,4,86702,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF5D9DA051218F4A98,LNR-202600085,6,1,2,กรุงเทพมหานคร,4,57444,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFAAE0CC336E3E4E9C,LNR-202600086,5,1,1,ชลบุรี,6,41246,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF040DB0A806684622,LNR-202600087,2,1,2,ภูเก็ต,4,32403,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF6B89613576524FF4,LNR-202600088,10,1,1,นครราชสีมา,3,116438,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFDA65D1E212674CF7,LNR-202600089,7,1,2,นนทบุรี,3,63738,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFD3CC97AC4072404B,LNR-202600090,4,1,2,นนทบุรี,5,71554,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF955CE78E972D40D4,LNR-202600091,6,1,5,กรุงเทพมหานคร,4,46000,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF728043B6469E4702,LNR-202600092,8,1,5,ชลบุรี,7,62250,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFB55522E484F742E1,LNR-202600093,1,1,2,สงขลา,4,30855,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF7325A3F05B0B4C5C,LNR-202600094,1,1,3,กรุงเทพมหานคร,6,33076,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF562223CE22644008,LNR-202600095,3,3,1,กรุงเทพมหานคร,5,61339,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFD978C6035DAD471B,LNR-202600096,3,5,3,เชียงใหม่,3,41450,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF5B511E6D7DA2441C,LNR-202600097,1,1,2,นครราชสีมา,1,45829,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFE572A0E1A8424A69,LNR-202600098,2,1,2,นนทบุรี,5,38456,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFE934A63875E441E4,LNR-202600099,2,3,3,เชียงใหม่,7,34902,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF5730E156075C4AD4,LNR-202600100,1,1,1,สงขลา,1,44869,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFAF226098720C4144,LNR-202600101,4,1,5,ชลบุรี,2,76322,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF9F66250C17DF4182,LNR-202600102,4,1,3,นนทบุรี,4,51932,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF485A487303F444CD,LNR-202600103,1,3,1,เชียงใหม่,3,21196,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFF4E6D9341D724854,LNR-202600104,7,1,3,ภูเก็ต,3,77197,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF40881F66C5614B4D,LNR-202600105,2,1,1,ขอนแก่น,3,64750,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFEA676847C34646C1,LNR-202600106,3,2,1,นครราชสีมา,7,35613,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF88F63A51CB7042DA,LNR-202600107,4,3,3,กรุงเทพมหานคร,3,67299,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF062695BEF94C4FFF,LNR-202600108,10,1,2,นนทบุรี,3,123319,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF4AEEBAFA961946D6,LNR-202600109,10,1,3,ชลบุรี,2,100930,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFBBD3A6101A4447AD,LNR-202600110,5,1,3,นครราชสีมา,5,85859,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFC69F0DF70FA241FB,LNR-202600111,6,1,3,เชียงใหม่,3,93401,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF93E8660A176A4AFF,LNR-202600112,6,1,2,ขอนแก่น,5,61789,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF66467B68D4E8400E,LNR-202600113,6,1,2,นนทบุรี,6,62875,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF169E4AD3C628400A,LNR-202600114,8,1,1,กรุงเทพมหานคร,2,87945,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF17AF571B5C56441F,LNR-202600115,1,3,3,เชียงใหม่,4,29320,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFF7FB65266FDB4466,LNR-202600116,6,1,1,กรุงเทพมหานคร,6,64058,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF3FC7DADA73E444EF,LNR-202600117,2,1,3,เชียงใหม่,5,31083,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF0F9668E3057C4A23,LNR-202600118,4,1,3,เชียงใหม่,6,48839,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF347DF674FE6443D6,LNR-202600119,3,3,1,นนทบุรี,7,65919,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF10D56488109F4EF0,LNR-202600120,9,1,4,สงขลา,2,97094,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF55BFE4B910A24479,LNR-202600121,2,1,3,เชียงใหม่,4,30920,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF43195491C6C34144,LNR-202600122,7,3,3,กรุงเทพมหานคร,5,63047,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFEA6BC90193754081,LNR-202600123,7,5,3,ปทุมธานี,5,75628,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF61D90FB40C2B4F36,LNR-202600124,10,2,3,กรุงเทพมหานคร,6,119847,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF04D5DEAAC0AF4E5D,LNR-202600125,3,1,1,นนทบุรี,5,37698,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF5AEB3B7323BD4387,LNR-202600126,10,3,3,สงขลา,4,98699,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF6FA3861133B64A8D,LNR-202600127,9,3,1,ชลบุรี,2,81563,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF1DBABD28B8044576,LNR-202600128,5,1,1,ปทุมธานี,4,46687,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF983B18D1C6A64AB8,LNR-202600129,7,1,1,เชียงใหม่,5,88776,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFCFAE463812284CEB,LNR-202600130,3,1,4,ชลบุรี,2,33595,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF81675538F964470A,LNR-202600131,9,1,1,เชียงใหม่,2,81220,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF2B8F69E1520C41BB,LNR-202600132,3,3,1,ขอนแก่น,4,50065,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFF33AF799BA6648A0,LNR-202600133,4,1,2,เชียงใหม่,2,60874,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFE1A2FB406052412C,LNR-202600134,6,3,3,กรุงเทพมหานคร,3,75243,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF0EE2149754964C06,LNR-202600135,1,1,1,สงขลา,2,31137,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF7319A9480A724BF5,LNR-202600136,6,1,2,ภูเก็ต,4,82396,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFF5F2EDF2F2064619,LNR-202600137,8,1,2,เชียงใหม่,4,85793,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF72857CD470B54571,LNR-202600138,7,6,3,กรุงเทพมหานคร,2,67316,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREFB982EE298F8E4E4F,LNR-202600139,10,1,1,กรุงเทพมหานคร,2,73304,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF93BDA0638871420D,LNR-202600140,10,1,3,นครราชสีมา,4,105294,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF885E88B15EDD4D75,LNR-202600141,4,3,3,เชียงใหม่,2,46559,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF331E37B4F0684EE8,LNR-202600142,6,1,3,ภูเก็ต,3,64669,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF8D41A39C053F4F16,LNR-202600143,1,4,1,เชียงใหม่,6,25487,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF0A1EAC2B9C9241D7,LNR-202600144,8,1,2,เชียงใหม่,3,73651,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
PREF3A69A05418194AB3,LNR-202600145,6,1,2,ขอนแก่น,5,64930,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
